ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
12,597,PK,Diketahui dua buah bilangan yaitu 1/6 dan 1/8. Bilangan yang harus ditambahkan sehingga didapat rata-rata yaitu 1/6 adalah,1,1,69
12,168,PBM,"Dalam pertandingan bulu tangkis Daniel selalu kalah melawan Wisnu, tetapi dalam cabang olahraga yang lainnya ia selalu menang bila bertanding melawan Wisnu. Putra selalu menang dalam pertandingan tenis meja melawan Wisnu, tetapi dalam cabang bulu tangkis ia akan kalah bila bertanding melawan Daniel. Reza adalah pemain bulu tangkis terbaik, tetapi dalam cabang tenis meja dia tidak sebaik Wisnu. Dalam cabang tenis meja, Aldian lebih baik daripada Daniel, sedangkan dalam cabang bulu tangkis ia menempati urutan tepat di bawah Reza.

Siapakah pemain tenis meja terbaik di antara kelima atlet tersebut",3,1,76
12,212,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 6 adalah",3,0,112
13,151,PU,"Dalam sebuah rumah makan disediakan beberapa varian menu ayam dengan harga yang bervariasi. Paket Ayam Pop 1 lebih mahal disbanding Paket Ayam Pop 2; Paket Ayam Pop 3 lebih mahal daripada Paket ayam Pop 2.

Mana dari pernyataan berikut yang benar",0,2,38
13,571,PK,"Jika N = { 1 , 2 , 3 } dan B = { p , q , r } , maka himpunan pasangan berurutan {( 1 , p )} ,{( 2 , q )} menyatakan",3,0,47
13,551,PK,"Proyek dijadwalkan selesai dalam 30 hari dengan 15 orang, ternyata 5 orang sakit. Berapa lama proyek tersebut selesai",1,3,97
13,110,PU,"Negara A adalah negara kepulauan dengan biaya logistik tinggi. Ahli logistik menjelaskan hal ini dikarenakan tidak meratanya infrastruktur di negara tersebut sehingga tidak semua wilayah bisa dijangkau dengan mudah. 

Manakah pernyataan-pernyataan berikut yang MEMPERLEMAH dan TIDAK MEMPERLEMAH pendapat ahli logistik di atas?  I. Pemerintah membangun banyak infrastruktur baru untuk memastikan pemerataan pembangunan.
II. Pemerintah menerapkan kebijakan insentif pajak untuk industri logistik untuk mengurangi beban biaya. 
III. Masyarakat memilih memakai jasa logistik saat berada pada pulau yang sama. 
IV. Perusahaan logistik memastikan seluruh wilayah mampu dijangkau dengan mudah. 
V. Konsumen memilih perusahaan logistik yang memberikan layanan jangkauan pengiriman yang luas.",3,3,86
13,312,PPU,"(1) Industri fesyen kini telah mengalami perkembangan yang sangat cepat dan pesat jika dibandingkan dengan 50 tahun lalu. (2) Sekarang, industri fesyen rutin mengeluarkan model busana terbaru setiap minggu untuk memenuhi kebutuhan pasar. (3) Perkembangan tersebut akhirnya melahirkan industri yang bernama fast fashion, yakni jenis industri fesyen yang menciptakan pakaian dengan model terkini secara cepat, murah, dan masif. (4) Sayangnya, produksi fast fashion yang murah dan cepat itu hadir dengan banyak sisi gelap yang tersembunyi, salah satunya yang berkaitan dengan hak asasi manusia. (5) Selama beberapa tahun belakangan, industri fesyen sering dikaitkan dengan kondisi pekerja garmen (pakaian jadi) yang tidak layak. (6) Sebagaimana dilansir dari Global Citizen, berdasarkan hasil wawancara dengan 470 pekerja garmen di Bangladesh dan Vietnam, lebih dari 99% pekerja merasakan lingkungan kerja yang buruk dan tidak mendapat gaji yang layak. (7) Beberapa laporan juga mengatakan bahwa industri garmen sering kali menggunakan anak kecil atau imigran yang dipaksa bekerja selama 12—16 jam per hari. 

Perumpamaan dalam teks tersebut terdapat pada kalimat ….

",2,0,60
13,558,PK,Usia A = 27 tahun usia C sama dengan rata- rata usia A dan B. adapun usia D = 28 tahun lebih tua daripada A dan 18 tahun lebih tua dari B. Manakah pernyataan ini yang benar,0,2,23
13,303,PPU,"(1) Para peneliti dari Universitas Birmingham, Inggris, menyatakan bahwa kemampuan fisik seseorang dalam berolahraga ditentukan oleh jam biologis tubuh.
(2) Beberapa aspek kemampuan olahraga dianggap mencapai puncak pada sore hari.
(3) Akan tetapi, studi yang diterbitkan jurnal Current Biology menunjukkan bahwa kebiasaan tidur memiliki dampak kuat terhadap performa atlet.
(4) Dalam studi ini meminta 20 pemain hoki perempuan untuk berlari 20 meter di enam periode waktu berbeda antara 07:00 hingga 22:00.
(5) Hasilnya menunjukkan bahwa puncak performa setiap orang berbeda-beda yang bergantung pada waktu tidur mereka.
(6) Atlet yang bangun pagi mendapatkan puncak performa pada saat jam makan siang, sedangkan atlet yang tidur larut (bangun siang) mencapai puncak performa pada saat petang.

Kalimat (5) dan (6) dalam bacaan tersebut mengandung hubungan ...",0,0,52
13,397,PPU,"Di era globalisasi seperti yang kita alami saat ini, remaja harus terselamatkan dari dampak negatif globalisasi. Globalisasi mengandung arti mendunia yang diibaratkan dengan kebebasan. Banyak budaya asing yang masuk, sementara budaya tersebut tidak cocok dengan kebudayaan kita yang ketimuran. Sebagai contoh, budaya seks bebas yang marak terjadi di budaya barat kini telah memengaruhi remaja Indonesia. Budaya ini tidak sesuai dengan dasar negara kita, yakni Pancasila. Seks bebas adalah salah satu bentuk perilaku menyimpang. Istilah bebas yang dimaksud adalah melewati batas-batas norma yang ada.

Pada saat ini kebebasan bergaul sudah sampai pada tingkat yang mengkhawatirkan. Sebanyak 63 persen remaja sudah pernah melakukan hubungan seks di luar nikah. Hal ini terbukti pada saat Komisi Perlindungan Anak Indonesia (KPAI) dan Kemenkes melakukan survey pada Oktober 2019. Persentase yang cukup besar ini sangat memprihatinkan dan menarik perhatian. 

Permasalahan seks bebas ini adalah permasalah yang serius dan harus segera diatasi. Hal ini untuk mencegah timbulnya generasi penerus bangsa yang tidak ber-Pancasila. Remaja adalah generasi penerus bangsa yang memegang kunci masa depan bangsa.

Bagaimana sikap penulis terhadap permasalahan yang dibahas dalam bacaan di atas",1,1,98
13,298,PPU,"(1) Saat ini, pelaku UMKM harus melek masalah HAKI (hak atas kekayaan intelektual) dan merek.
(2) Bagaimanapun, merek menjadi hal yang sangat penting bagi pelaku UMKM agar produk yang dijualnya memiliki nilai jual yang tinggi.
(3) Sebagai contoh, sebuah produk tanpa merek dibandrol dengan harga Rp5.000,00.
(4) Namun, ketika sudah memiliki merek, harga produk tersebut bisa mencapai Rp40.000,00.
(5) Contoh itu menunjukkan bahwa merek berperan penting dalam meningkatkan nilai jual.
(6) Merek berfungsi sebagai pembeda di antara pesaing yang menjual produk serupa.
(7) Hal itulah yang menjadikan perlunya pelaku UMKM untuk mendaftarkan merek produknya.
(8) Dengan mendaftarkan merek produknya, ada jaminan kepada konsumen untuk membedakan satu produk dengan produk lainnya.
(9) Selain itu, perusahaan juga dapat membedakan produk-produk yang mereka miliki serta menjadikannya sebagai alat pemasaran dan dasar untuk membangun reputasi.

Kata tidak baku dalam teks tersebut dapat ditemukan pada .....",0,0,55
13,383,PPU,"Kondisi karang di wilayah kerja Balai Kawasan Konservasi Perairan Nasional (BKKPN) Kupang, yang meliputi delapan kawasan konservasi di Indonesia timur, mengalami kondisi keterancaman. Saat ini tutupan karang berkisar 18,55 persen–59,8 persen. Kondisi paling parah ditemukan di Taman Nasional Laut Sawu, Nusa Tenggara Timur (NTT) dengan luas terumbu karang mencapai 53.063 hektare dengan nilai tutupan hanya sekitar 18,55 persen.

Berkurangnya terumbu karang disebabkan oleh dua faktor, yaitu bencana alam dan aktivitas manusia. Jika dilihat dari perbandingan luas kerusakan, faktor aktivitas manusia lebih signifikan. Kegiatan penangkapan ikan menggunakan alat yang merusak tentu berpengaruh pada kerusakan terumbu karang. Selain itu, aktivitas pariwisata juga menyebabkan tekanan yang besar bagi ekosistem terumbu karang. Semakin tinggi kegiatan wisata di suatu daerah, semakin tinggi pula kerusakan ekosistem terumbu karang di wilayah tersebut.

Topik yang mungkin dibahas pada paragraf selanjutnya adalah",1,3,77
14,69,PU,"Delapan orang (A, B, C, D, E, F, G, dan H) sedang belajar bersama dengan menggunakan meja persegi panjang dan empat kursi yang saling berhadapan, E dan G duduk di kedua ujung meja pada sisi yang sama. C duduk berseberangan dengan A dan F. D duduk di ujung meja, tepat di hadapan E. H duduk tepat di sebelah B. jika G dan H tepat berhadapan, yang duduk di sebelah H adalah",0,2,89
14,329,PPU,"The seemingly simple question of “what defines a sport?” has been the fodder for argument and conversation for years, among professional and armchair athletes alike. There seems to be no doubt that vigorous and highly competitive activities such as baseball, football, and soccer are truly “sports,” but when the subject of other activities such as darts, chess, and shuffleboard is broached we find ourselves at the heart of a controversy.

If say, billiards, is not a sport, then what exactly is it? Those who would dispute it to be a sport would respond that it is a simple leisure activity. They would go on to claim a true sport first and foremost requires some form of physical exertion. More to the point, if a player does not break a sweat, what he or she plays is not a sport. Beyond that, more important criteria would be the need for decent hand-eye coordination, and the ever-present possibility of sustaining injury. Billiards only fits one of those specifications (hand-eye coordination), so according to the doubters, it is not a real sport.

To help resolve this dispute, the first text to consult would have to be the dictionary. According to one dictionary, a sport is defined as “a diversion” or a “recreation.” Assuming one strictly adheres to the simple guidelines laid out in that definition, it would seem that almost any activity that provides enjoyment could be classified as a sport. And if, according to the dictionary, watching a sport on television is a sport itself, I guess that would make a couch potato an athlete. Play ball!

The author’s attitude in this passage is...",1,1,18
14,159,PBM,".... Bintang-bintang di langit bertaburan dengan memancarkan cahaya yang berkelip-kelip. Langit tidak tetutup awan. Desir angin yang bertiup terasa lembut menyentuh kulit.
Kalimat yang tepat untuk melengkapi paragraf tersebut adalah",3,3,90
14,216,PBM,"(1) Menurut penelitian lembaga bahasa di dunia, bahasa-bahasa yang dianggap sangat sulit di dunia adalah bahasa Ibrani, bahasa Yunani, bahasa Latin, bahasa Jepang, dan bahasa Korea. (2) Kesulitan ini dilihat dari segi kompleksitas dan tata bahasanya. (3) Sementara itu, bahasa Indonesia menempati bahasa tersulit ke-15 di dunia. (4) Hal ini diakibatkan banyaknya [...] dan aturan tata bahasa, [...] bahasa Mandarin menempati urutan 50-an ke atas.

Kata yang paling tepat untuk melengkapi kalimat 4 [...] teks di atas adalah",3,1,101
14,582,PK,"Jika p > 3 dan q > 4, maka nilai p × q adalah",0,2,44
14,21,PU,"Semua burung dapat terbang.
Kapal terbang juga dapat terbang. ",2,1,26
14,296,PPU,"(1) Saat ini, pelaku UMKM harus melek masalah HAKI (hak atas kekayaan intelektual) dan merek.
(2) Bagaimanapun, merek menjadi hal yang sangat penting bagi pelaku UMKM agar produk yang dijualnya memiliki nilai jual yang tinggi.
(3) Sebagai contoh, sebuah produk tanpa merek dibandrol dengan harga Rp5.000,00.
(4) Namun, ketika sudah memiliki merek, harga produk tersebut bisa mencapai Rp40.000,00.
(5) Contoh itu menunjukkan bahwa merek berperan penting dalam meningkatkan nilai jual.
(6) Merek berfungsi sebagai pembeda di antara pesaing yang menjual produk serupa.
(7) Hal itulah yang menjadikan perlunya pelaku UMKM untuk mendaftarkan merek produknya.
(8) Dengan mendaftarkan merek produknya, ada jaminan kepada konsumen untuk membedakan satu produk dengan produk lainnya.
(9) Selain itu, perusahaan juga dapat membedakan produk-produk yang mereka miliki serta menjadikannya sebagai alat pemasaran dan dasar untuk membangun reputasi.

Apa judul yang tepat untuk teks tersebut?",0,1,72
14,529,PK,"10, 543, 3125, 20, 432, 256, 30, 321, ...

Nilai yang tepat untuk melanjutkan pola di atas adalah",2,0,75
14,538,PK,Perusahaan A mampu menghasilkan 1000 barang dalam waktu 10 jam dengan 100 pekerja. Hari ini 25% karyawan cuti. Berapa waktu untuk menghasilkan 1000 barang,0,0,25
14,373,PPU,"Pemberontakan Jayakatwang ke Singasari ini sesungguhnya ada hubungannya dengan agenda politik Kertanegara yang lebih sibuk melakukan ekspansi wilayah ke luar daerah sehingga membuat kerajaan Singasari mengalami kekosongan keamanan. Dengan sebagian besar tentara Jawa (Singasari) dikirim ke luar negeri untuk ekspansi wilayah, Jayakatwang menangkap peluang ini dan meluncurkan kudeta terhadap Singasari. (Rossabi, 1989)

Apa yang dinasihatkan oleh Mpu Raganata ternyata benar, bahwa ketika Kertanegara sibuk mengarahkan kekuatannya ke luar untuk melakukan perluasan wilayah, maka Jayakatwang akan melakukan pemberontakan. Kenapa yang dicurigai melakukan pemberontakan terhadap Singasari adalah Jayakatwang, bukan pejabat yang lain? Karena, Jayakatwang merupakan keturunan dari raja Kediri, Kertajaya, (Poesponegoro dan Notosusanto, 1992: 443) yang telah ditaklukkan oleh Ken Arok, pendiri Singasari. Biasanya, keturunan kerajaan yang ditaklukkan itu, ketika ada kesempatan, akan melakukan pembalasan atau serangan balik terhadap kerajaan yang menaklukkannya. Oleh karena itu, perhatian Mpu Raganata lebih tertuju kepada Jayakatwang.

Kebenaran gagasan Mpu Raganata ini secara otomatis mematahkan prediksi Kertanegara yang menyatakan, bahwa Jayakatwang tidak akan melakukan pemberontakan ketika Singasari mengalami kekosongan keamanan untuk agenda ekspansi wilayah, karena menurut Kertanegara, Jayakatwang berutang budi terhadap dirinya atas kariernya sebagai raja bawahan di Kediri.

Pertanyaan berikut yang bisa dijawab oleh teks adalah ....",3,3,95
15,305,PPU,"(1) Ilmuwan yang bekerja di wilayah Antartika telah menemukan sejenis rumput laut baru.
(2) Rumput laut itu hidup di perairan dalam, yakni di kedalaman sekitar 100 meter di bawah permukaan Antartika.
(3) Dikutip dari Independent, rumput laut tersebut ditemukan oleh tim yang bekerja di Stasiun Penelitian Rothera di Pulau Adelaide, lepas Semenanjung Antarktika barat daya.
(4) Penemuan rumput laut yang diberi nama Palmaria decipiens ini pun, menurut peneliti, penting untuk memajukan pengetahuan mengenai Antartika.
(5) Menurutnya, rumput laut ini memiliki potensi untuk memainkan peran besar dalam melindungi lingkungan dengan menyimpan karbon di dasar lautan saat mereka mati dan mengurangi pengasaman laut.
(6) Rumput laut tersebut juga bisa menjadi sumber makanan penting bagi banyak hewan dan ikan, termasuk orang-orang yang tinggal di pesisir selama berabad-abad.

Berikut kata yang merupakan persamaan dari kata potensi pada paragraf 2, KECUALI ....",0,1,81
15,220,PBM,"The integration of technology and media can enhance early childhood practice. Successful integration of technology and media into early childhood programs involves the use of resources suchas computers and the Internet in daily classroom practices. True integration occurs when the use of technology and media becomes routine and transparent – when the focus of a child or educator is onthe activity or exploration itself and not on the technology or media being used. Technology integration has been successful when the use of technology and media supports the goals of educators and programsfor children with digital tools for learning and communicating andhelps improve child outcomes.

As the lives of children, parents, families, and educators are infused with technology and media, early childhood classrooms can benefit from the possibilities of extending children’s learning through judicious use these tools. As part of the overall classroom plan, technology and interactive media should be used in ways that support existing classroom developmental and educational goals rather than in ways that distort or replace them. For example, drawing on a touch screen can add to children’s graphic representational experiences; manipulating colorful acetate shapes on a light table allows children to explore color and shape.

By focusing on technology and interactive media as tools-not as ends in and of themselves-teachers can avoid the passive and potentially harmful use of non-interactive, linear screen media that is inappropriate in early childhood settings. Intentionally is a key to developmentally appropriate use. Exciting new resources in today’s technology-rich world represent the next frontier in digital learning for our youngest citizens, leaving it to talented educators and caring adults to determine how best to leverage each new technology as an opportunity for children’s learning in ways that are developmentally appropriate.

The author holds an assumption that",2,3,59
