ID,Question_Category,Questions_Descriptions,Choice_1,Choice_2,Choice_3,Choice_4,Right_Answer
200,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi. (6) [....], jika dikaji lebih mendalam, struktur pertumbuhan ekonomi Indonesia justru mengalami perbaikan yang signifikan dalam beberapa tahun belakangan. (7) Yang sangat menonjol adalah pertumbuhan investasi dan ekspor yang masing-masing tumbuh 6,15 dan 9,09 persen pada 2017.

(8) Sementara itu, terkait pertumbuhan konsumsirumah tangga, pemerintah Indonesia telahberhasil menjaga pertumbuhan komponen ini dikisaran 5 persen. (9) Kondisi ini dapat terealisasi karena pemerintah mampu menjaga angka inflasi di bawah angka 4 persen sesuai dengan target APBN. (10) Terlebih lagi, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.

Paragraf pertama dalam teks tersebut seharusnya terdiri atas dua paragraf. Kalimat yang tepat untuk mengawali paragraf kedua adalah",kalimat 3,kalimat 4,kalimat 5,kalimat 6,0
201,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi. (6) [....], jika dikaji lebih mendalam, struktur pertumbuhan ekonomi Indonesia justru mengalami perbaikan yang signifikan dalam beberapa tahun belakangan. (7) Yang sangat menonjol adalah pertumbuhan investasi dan ekspor yang masing-masing tumbuh 6,15 dan 9,09 persen pada 2017.

(8) Sementara itu, terkait pertumbuhan konsumsirumah tangga, pemerintah Indonesia telahberhasil menjaga pertumbuhan komponen ini dikisaran 5 persen. (9) Kondisi ini dapat terealisasi karena pemerintah mampu menjaga angka inflasi di bawah angka 4 persen sesuai dengan target APBN. (10) Terlebih lagi, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.

Anda ingin menambahkan kalimat berikut pada teks tersebut.
Hingar-bingar terkait realisasi pertumbuhan ekonomi yang dicapai pemerintah yang dianggap jauh dari masa pemerintahannya makin bising disuarakan oleh pihak oposisi beberapa hari belakangan ini. 

Letak yang paling tepat untuk kalimat di atas adalah",setelah kalimat 2,setelah kalimat 4,setelah kalimat 7,setelah kalimat 9,0
202,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi.

Kalimat 4 pada teks tersebut tidak efektif. Alasan ketidakefektifan kalimat tersebut adalah",menggunakan konjungsi yang salah,terdapat kata yang mubazir,terdapat penulisan kata yang tidak baku,tidak memiliki subjek kalimat,3
203,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi. (6) [....], jika dikaji lebih mendalam, struktur pertumbuhan ekonomi Indonesia justru mengalami perbaikan yang signifikan dalam beberapa tahun belakangan. (7) Yang sangat menonjol adalah pertumbuhan investasi dan ekspor yang masing-masing tumbuh 6,15 dan 9,09 persen pada 2017.

Konjungsi yang tepat untuk melengkapi bagian yang rumpang pada kalimat 6 adalah",Oleh karena itu,Dengan demikian,Sehingga,Namun,3
204,PBM,"(1) Di tengah masa pendaftararan pasangan capres dan cawapres untuk pilpres 2019, 4-10 Agustus 2018, masyarakat diributkan dengan beberapa capaian ekonomi pemerintahan Presiden Jokowi yang dianggap tidak sesuai ekspektasi atau janji yang telah disampaikannya di masa kampanye pilpres 2014 lalu. (2) Salah satu indikator ekonomi yang sering kali dibahas dan diributkan oleh pihak oposisi adalah pertumbuhan ekonomi yang jauh dari target awal, yaitu 7 persen atau meleset sedikit dari target Anggaran Pendapatan Belanja Negara (APBN). (3) Berdasarkan data statistik yang dikeluarkan oleh Badan Pusat Statistik (BPS), pertumbuhan ekonomi Indonesia cenderung stabil di kisaran angka 5 persen dalam 3 tahun terakhir. (4) Selain itu, juga memiliki tren meningkat meskipun tipis. (5) Bagi pihak oposisi, pencapaian yang tidak begitu menggembirakan ini menjadi sasaran tembak yang begitu empuk guna melemahkan posisi pemerintah yang berkuasa saat ini, khususnya di bidang ekonomi. (6) [....], jika dikaji lebih mendalam, struktur pertumbuhan ekonomi Indonesia justru mengalami perbaikan yang signifikan dalam beberapa tahun belakangan. (7) Yang sangat menonjol adalah pertumbuhan investasi dan ekspor yang masing-masing tumbuh 6,15 dan 9,09 persen pada 2017.

Penulisan kata yang tidak baku dalam teks tersebut adalah",kata ekspektasi pada kalimat 1,kata melesat pada kalimat 2,kata empuk pada kalimat 5,kata signifikan pada kalimat 6,1
205,PBM,".... (8) Sementara itu, terkait pertumbuhan konsumsi rumah tangga, pemerintah Indonesia telahberhasil menjaga pertumbuhan komponen ini dikisaran 5 persen. (9) Kondisi ini dapat terealisasi karena pemerintah mampu menjaga angka inflasi di bawah angka 4 persen sesuai dengan target APBN. (10) Terlebih lagi, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.

Agar menjadi efektif, kalimat 10 dapat diperbaiki menjadi ","Di samping itu, menjelang Hari raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.","Bahkan, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.","Terlebih lagi, menjelang hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.","Terlebih lagi, menjelang hari raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.",3
206,PBM,".... (8) Sementara itu, terkait pertumbuhan konsumsirumah tangga, pemerintah Indonesia telahberhasil menjaga pertumbuhan komponen ini dikisaran 5 persen. (9) Kondisi ini dapat terealisasi karena pemerintah mampu menjaga angka inflasi di bawah angka 4 persen sesuai dengan target APBN. (10) Terlebih lagi, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.

Kata kondisi ini pada kalimat 9 merujuk pada",Pertumbuhan konsumsi rumah tangga.,Konsumsi rumah tangga pemerintah Indonesia.,Keberhasilan pemerintah Indonesia menjaga pertumbuhan ekonomi.,Keberhasilan pemerintah Indonesia menjaga pertumbuhan komponen di kisaran 5 persen.,3
207,PBM,"(1) Jalan-jalan utama di dalam Kelurahan Tajur harus diperbaiki dengan segera. (2) Perbaikan berhubungan dengan peningkatan mutu jalan. (3) Peningkatan mutu jalan tersebut dengan lapisan aspal beton setebal 4 cm dapat menaikkan ketahanannya hingga 5 s.d. 10 tahun. (4) Apalagi, Perumahan Bumi Serpong Damai terus dibangun. (5) Pertimbangan untuk langkah itu ialah mengingat akan sifatnya sebagai jalan ekonomi. (6) Juga menghindari kerusakan tiap tahun sebagai akibat frekuensi maupun bobot kendaraan yang melewatinya yang makin meningkat. (7) Hal ini dilakukan karena old contruction tidak sesuai lagi dengan beban yang ada sekarang. (8) Kehadiran jalan yang bermutu tinggi sangat memberikan manfaat bagi masyarakat luas. (9) Masyarakat menengah yang hidup di Kelurahan Tajur itu lebih banyak menggunakan Sepeda untuk bepergian ke pasar atau ke kota. (10) Tentu saja jalan tersebut berguna sekali bagi mereka.

Kalimat keenam merupakan kalimat tidak baku. Ketidak bakuan kalimat di atas disebabkan oleh",tidak adanya subjek,tidak adanya predikat,tidak adanya objek,berpredikat ganda,0
208,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Judul yang paling tepat untuk melengkapi tulisan di atas adalah",Daya Beli Uang,Konsep Nilai Waktu Uang,Inflasi Menggerogoti Nilai Uang,Kehidupan Perekonomian Indonesia,2
209,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 2 adalah",berekonomi,keekonomian,perekonomian,pengekonomian,2
210,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 3 adalah",kas,prive,utang,modal,0
211,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 5 adalah",riil,real,mikro,hari-hari,3
212,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 6 adalah",dana,entiti,derma,entitas,0
213,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata berimbuhan yang salah digunakan pada paragraf di atas adalah",bermakna,memenuhi,melindungi,menumbuhkan,3
214,PBM,"Sekawanan gajah liar merangsek ke permukiman warga di Desa Leupu, Kecamatan Geumpang, Kabupaten Pidie, Provinsi Aceh pada Minggu, 4 November 2018. Kejadian ini bukanlah yang pertama kalinya terjadi. Akibat peristiwa tersebut, warga di desa itu lari kocar-kacir untuk menyelamatkan diri. Bahkan, seorang anak pingsan karena terkejut saat melihat sekawanan hewan yang berbobot ribuan kilogram itu. Bocah perempuan itu pun dilarikan ke Pusat Pelayanan Kesehatan Masyarakat untuk ditangani.

Memang kawasan Geumpang merupakan bagian dari home range atau lintasan gajah liar. Home range suatu kelompok gajah sajabisa mencapai 18 ribu hektare. Sudah sejak dulu kawasan itu home range kelompok gajah. Akan tetapi, hal itu dulu tak pernah menjadi masalah karena kawasan tersebut merupakan habitat alami gajah, bukan permukiman warga ataupun perkebunan seperti sekarang.

Komentar yang tepat setelah kita menyimpulkan teks tersebut adalah",melakukan tindakan tiba-tiba justru membuat gajah-gajah semakin panik,harusnya dibuat tata kelola pemanfaatan kawasan yang sesuai,perlu dibuatkan pagar pembatas menuju perkebunan dan permukiman agar gajah-gajah tak lagi merangsek,penanganan yang diberikan pada korban dalam peristiwa tersebut sudah tepat,2
215,PBM,"Tingginya ketimpangan ekonomi memberikan dampak negatif, yaitu kelompok berpendapatan rendah tidak mampu mengakses kebutuhan dan pelayanan dasar yang layak, seperti makanan, kesehatan, dan pendidikan. Ini bisa memperlambat proses pembangunan manusia yang diukur dengan Indeks Pembangunan Manusia (IPM). IPM mengukur pencapaian rata-rata suatu negara dalam tiga dimensi: kesehatan, pendidikan, dan penghasilan individu untuk mendukung kehidupan yang layak. Ada empat kategori pembangunan manusia, yaitu sangat tinggi (IPM lebih dari 80), tinggi (antara 70-80), sedang (antara 60-70), dan rendah (di bawah 60).

Berdasarkan data IPM dari lembaga PBB, United Nations Development Programme (UNDP), Indonesia termasuk dalam kategori pembangunan manusia sedang. Namun, tingginya kesenjangan antara kaya dan miskin tampaknya telah memperlambat pembangunan manusia Indonesia. Menurut Human Development Reports, sepanjang tahun 2000-an IPM Indonesia meningkat rata-rata 0,92 persen pertahun dari 60,4 pada tahun 2000 menjadi 66,2 pada 2010. Sementara itu, Indeks Gini dalam laporan Bank Dunia selama periode itu berada di kisaran 31,0 dan 38,0. Dari tahun 2010 hingga 2014, IPM Indonesia tumbuh jauh lebih lambat 0,78 persen per tahun karena ketimpangan ekonomi saat itu lebih tinggi.

Kalimat yang dicetak miring pada teks tersebut merupakan perluasan dari inti kalimat",tingginya ketimpangan ekonomi memberikan dampak negatif,"makanan, pendidikan, kesehatan merupakan pelayanan dasar",dampak negatif kelompok berpendapatan rendah,kelompok berpendapatan rendah tidak mampu mengakses kebutuhan,0
