ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
10,1148,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,66
11,1019,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,57
11,665,BI,"1 Wayang orang merupakan seni pertunjukan tradisional khas Jawa dan Bali. 2 Wayang orang disebut juga wayang wong. 3 Pameran wayang orang harus memakai kostum sesuai dengan tema. 4 Tema yang dimainkan dalam wayang orang biasanya mengisahkan tentang Ramayana atau Mahabarata. 5 Yang dikembangkan dalam pertunjukan wayang orang adalah lakon dan tembang. 6 Daerah asal wayang orang adalah tanah Jawa, khususnya Jawa Tengah, di mana Sultan Hamangkurat I sebagai penciptanya pada tahun 1731. 7 Seni pertunjukan wayang orang dikembangkan Keraton Yogyakarta dan Surakarta. 8 Kedua keraton menganggap wayang orang bukan sekadar hiburan, melainkan juga bagian pertunjukan tradisional di daerahnya. 9 Dengan mengutip artikel Transformasi Pertunjukan Wayang Orang Kemunitas Graha Seni Mustika Yuastina Surabaya, wayang orang memuat berbagai seni lain, seperti seni sastra, musik, drama, rupa, dan tari. Diadaptasi dari https://www.kumparan.com/
Kata yang harus dihilangkan pada kalimat (4) adalah ",0,3,78
11,924,PM,"Pada negara bagian Venezuela, 26 siswa kelas 9 telah disurvey. Hasilnya, 34,6% siswa setidaknya memiliki 2 saudara, Panjang kelas (class size) rata-rata dari kelas 9 di negara bagian Venezuela adalah 26.

Jika murid dari kelas tersebut merepresentasikan semua siswa kelas 9 di negara bagian Venezuela dan terdapat 1.800 siswa kelas 9 di negara bagian tersebut.

Manakah diantara pilihan berikut yang paling mendekati jumlah siswa kelas 8 yang memiliki kurang dari 2 saudara",2,1,26
11,956,PM,"Ani telah mengikuti tes Matematika sebanyak n kali. Pada tes berikutnya ia memperoleh nilai 83 sehingga nilai rata-rata Ani adalah 80. Tetapi, jika nilai tes tersebut adalah 67, maka rata-ratanya adalah 76. Nilai nadalah ....",1,1,73
11,715,BI,"Selain fitur cash on delivery (COD), dalam beberapa tahun terakhir, telah hadir fitur lain di sejumlah layanan keuangan, marketplace, serta agen travel online, yaitu fitur paylater. Layanan ini menghadirkan tawaran “beli dulu bayar nanti” yang tentunya dengan beragam syarat yang berbeda dari setiap penyelenggara. Lembaga yang menyediakan layanan paylater akan memberikan dana talangan kepada peminjam untuk membayar transaksi barang atau jasa yang dibutuhkan dan pengguna diharuskan membayar tagihannya sesuai dengan jangka waktu yang telah dipilih. Saat ini, layanan ini banyak digemari masyarakat karena berbagai kemudahan yang ditawarkan. Hanya dengan mengisi data yang dibutuhkan, seperti kartu identitas, pengguna bisa langsung menikmati fitur ini. Bahkan, makin sering digunakan, limit pinjaman yang ditawarkan dalam paylater akan makin besar. Selain itu, proses pencairan dana yang ditawarkan pun tergolong cepat. Pengguna paylater tidak diminta untuk menyetor dana di muka. Fitur ini memudahkan transaksi keuangan dalam lingkungan ekosistem ekonomi digital.
Setelah membaca teks tersebut, perhatikan pula ilustrasi berikut.
Sebagai kaum milenial, ternyata Dawn dan Cane menggunakan fitur ini. Dawn adalah seorang karyawan swasta, sedangkan Cane masih kuliah semester 4. Dawn menggunakan fitur ini karena marketplace yang ia gunakan selalu memberikan promo khusus bagi pengguna yang melakukan pembayaran dengan paylater. Sayangnya, data pribadi Dawn sempat bocor dan digunakan oleh oknum lain untuk meminjam uang dengan jumlah yang besar sehingga Dawn harus membayarnya. Dawn pun langsung melaporkan hal ini kepada pihak yang berwajib. Berbeda dengan Dawn, Cane menggunakan fitur ini karena dapat membeli barang yang diinginkan tanpa harus menunggu lama untuk menabung. Setiap bulannya, Cane selalu membeli barang yang diinginkan tanpa harus berpikir panjang. Namun, sekarang Cane bingung karena tagihannya terlalu banyak, sedangkan tabungannya tidak cukup untuk membayarnya.
Hasan merupakan mahasiswa akhir dan saat ini bekerja sebagai pekerja lepas di salah satu perusahaan asing di Bali. Hasan harus membeli laptop baru yang sesuai dengan kebutuhan kerjanya dengan harga Rp15.000.000,00. Karena tabungannya belum cukup, ia ingin mengaktifkan fitur paylater untuk membayarnya. Namun, ia tidak ingin apa yang terjadi kepada Dawn dan Cane dalam ilustrasi tersebut terjadi juga kepadanya. Ia pun meminta saran kepadamu terkait hal yang harus ia lakukan agar bisa menggunakan fitur paylater dengan aman. Sesuai teks dan ilustrasi tersebut, manakah saran yang paling tepat untuk diberikan kepada Hasan?",2,1,50
11,1182,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,63
11,935,PM,Nilai x yang memenuhi pertidaksamaan 1 < |2x-5l < 3 adalah ....,0,2,98
11,922,PM,"Suatu kelas diisi 12 murid laki-laki dan 16 murid perempuan. Rata-rata nilai ulangan Bahasa Inggris adalah 80.

Guru memberikan kesempatan kepada 4 murid dengan nilai masing-masing 52, 56, 62, dan 66 guna melakukan remedial. Nilai rata-rata peserta remedial naik 7 poin.

Jika sebelum remedial, rata-rata nilai ulangan murid laki-laki adalah 78, maka rata-rata nilai ulangan murid perempuan adalah",2,2,53
11,1082,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,85
11,991,PM,"Sebuah toko musik menjual CD bekas seharga x dan CD baru seharga y. Jika Adrian dan Betty masing-masing melakukan pembelian pada toko tersebut, berapa nilai dari x?

(1)Adrian membayar Rp337.500 untuk 1 CD bekas dan 1 CD baru.
(2)Betty membayar Rp240.000 untuk 3 CD bekas.",2,1,20
12,1007,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,117
12,731,BI,"(1) Baru-baru ini, sejumlah ilmuwan menemukan spesies tokek teranyar yang diberi nama jackie's day (Cnemaspis jackieii). (2) Nama ini terinspirasi dari tokoh bela diri yang sekaligus aktor tenar, Jackie Chan. (3) Penamaan ini disebabkan oleh kelincahan si tokek yang membuat para ilmuwan teringat akan sosok Jackie Chan yang gesit. (4) Selain kelincahannya, ada alasan lain yang mendasari penamaan tokek tersebut. (5) Penamaan yang menarik perhatian itu akan memudahkan pelestariannya karena orang-orang akan lebih mengenal spesies tersebut. 
(6) Jenis tokek ini pertama kali ditemukan oleh herpetolog di Pegunungan Ghats Barat, India. (7) Dari ciri-ciri fisiknya, Cnemaspis jackieii memiliki tubuh yang cukup kecil dengan ukuran 3-4 sentimeter. (8) Sebagai makhluk diurnal, tokek jenis ini mempunyai sepasang mata dengan pupil sirkular. (9) Hal ini berbeda dengan tokek nokturnal yang memiliki pupil irisan. 
(10) Saat penemuan itu, para ilmuwan tidak hanya menemukan spesies Cnemaspis jackieii, tetapi juga menemukan sebelas spesies lainnya. (11) Jenis-jenis tersebut juga memiliki nama yang tak kalah unik. (12) Contohnya adalah Cnemaspis balerion yang diambil dari laga ""Game of Thrones"", Cnemaspis smaug yang terinspirasi dari laga ""Lord of the Rings"", dan Cnemaspis galaxia yang tubuhnya mirip dengan galaksi dan bintang-bintang.
Gagasan pada kalimat (5) dapat disampaikan melalui kalimat",3,3,53
12,899,PM,"Dua orang karyawan swasta mendaftar sebagai peserta asuransi kesehatan dengan besar  premi yang sama. Guna membayar premi asuransi tersebut, karyawan A yang memiliki gajiRp6.000.000,00 akan dikenakan potongan gaji sebesar 4%, sedangkan karyawan B dikenakan potongan gaji sebesar 6%.

Berdasarkan informasi tersebut, besar gaji karyawan B adalah",0,3,58
12,976,PM,"Akan dipilih pengurus inti kelas yang terdiri dari 5 murid.

Berikut ini cara yang benar sesuai pernyataan tersebut adalah1) Banyaknya cara memilih sehingga semua pengurus inti merupakan murid perempuan adalah 4.368

2) Banyaknya cara memilih sehingga semua pengurus inti merupakan murid laki-laki adalah 4953) Banyaknya cara memilih sehingga terdapat tepat 2 murid laki-laki sebagai pengurus inti adalah 36.960",1,3,65
